# Delayed Equilibrium Model (DEM) Results
# Fluid: REFPROP::WATER
# Mass flow rate: 15.35 kg/s
# Nucleation pressure: 11117059.820204036 Pa
# Frozen entropy: 3438.202960773038 J/kg.K
# Number of axial points: 500
# Axial range: 0.000000 to 0.463107 m
# Max Mach number: 0.9464
# Min pressure: 7558935.76 Pa
#
z,pressure,velocity,density,entropy,enthalpy,gamma,quality,power,volume_fraction,mass_residual,mach_number,speed_of_sound,T_sat,T_meta
0.045475416841683367,11812830.953710333,23.578589638651902,670.9493861923485,3438.1822832731045,1456344.8053800694,0.0,0.0,22359159.67798481,0.0,-0.011351867113086556,0.029258872323051688,805.86118898627,,592.4392967409516
0.04640348657314629,11793944.549483817,24.739000943424415,670.9202463735828,3438.1824777668835,1456316.7712175825,0.0,0.0,22359159.677626826,0.0,0.027293579631930243,0.030704731891431594,805.7064634499555,,592.4281121932701
0.04733155630460922,11773556.514380017,25.933257732682534,670.8887741713831,3438.18269881147,1456286.5132921408,0.0,0.0,22359159.676383995,0.0,0.0627146992334584,0.03219365767708657,805.5393392326529,,592.416035815066
0.048259626036072145,11752083.630548744,27.13396306113276,670.8556084326287,3438.182949527179,1456254.654405367,0.0,0.0,22359159.678849403,0.0,0.08430253109310826,0.03369158503440145,805.3632096390568,,592.4033144726895
0.04918769576753507,11729958.411954224,28.31746112749459,670.8214134087095,3438.183232411095,1456221.8405477782,0.0,0.0,22359159.670699522,0.0,0.12978846794232268,0.035169036371657754,805.1816043022221,,592.3902045943152
0.050115765498997995,11707085.120875806,29.490689574786245,670.7860394827975,3438.1835492969026,1456187.9299300557,0.0,0.0,22359159.677848358,0.0,0.1671611486747615,0.03663468249190989,804.9937264038997,,592.3766490839264
0.051043835230460924,11683958.251037795,30.630684135486497,670.7502478677831,3438.1839024184237,1456153.6609218104,0.0,0.0,22359159.678021207,0.0,0.1903959329925211,0.03805982385451794,804.8036231741635,,592.3629415176387
0.051971904961923845,11660756.957365682,31.732601454065474,670.7143143633048,3438.1842930685343,1456119.3013364847,0.0,0.0,22359159.67812699,0.0,0.22574396937544705,0.03943835217472815,804.6127615443205,,592.3491883430393
0.052899974693386774,11637424.895722786,32.80282204496466,670.6781514690465,3438.1847221215817,1456084.7676608395,0.0,0.0,22359159.67649821,0.0,0.2626979605377606,0.04077819356827642,804.4206762136653,,592.3353560810529
0.053828044424849696,11613990.840955265,33.84307936132429,670.641803062812,3438.18519066586,1456050.103411702,0.0,0.0,22359159.67947817,0.0,0.27850043573764616,0.04208146963270662,804.2276008112779,,592.3214618573743
0.054756114156312624,11590744.544125918,34.843627516339204,670.6057168509234,3438.1856995937237,1456015.7411639246,0.0,0.0,22359159.67842121,0.0,0.2989368382928035,0.04333590916828586,804.035918135035,,592.307678100516
0.05568418388777555,11567586.215891056,35.811952151336456,670.5697386643576,3438.1862493552303,1455981.5324137385,0.0,0.0,22359159.678713012,0.0,0.320814140287208,0.044550828433143314,803.8448085219976,,592.2939455598488
0.056612253619238474,11544470.822599236,36.75241826605441,670.5337988116,3438.1868404284655,1455947.4103017822,0.0,0.0,22359159.67953885,0.0,0.3414804102179616,0.045731649153534275,803.6539015390849,,592.2802375092948
0.0575403233507014,11521237.26334837,37.673477017430066,670.4976476419566,3438.187473407709,1455913.1349169393,0.0,0.0,22359159.67840674,0.0,0.35587872971257006,0.046888942087344836,803.4618684134912,,592.2664580554442
